datetime;latitude;longitude
1732530815771;47.102916;-1.596104
1732530815823;47.102921;-1.596097
1732530815875;47.102925;-1.596091
1732530815927;47.102929;-1.596084
1732530815979;47.102933;-1.596078
1732530816031;47.102936;-1.596071
1732530816083;47.102941;-1.596064
1732530816135;47.102944;-1.596058
1732530816187;47.102948;-1.596051
1732530816239;47.102952;-1.596044
1732530816291;47.102956;-1.596038
1732530816343;47.102960;-1.596031
1732530816395;47.102964;-1.596024
1732530816447;47.102968;-1.596018
1732530816499;47.102972;-1.596011
1732530816551;47.102976;-1.596004
1732530816603;47.102980;-1.595998
1732530816655;47.102984;-1.595991
1732530816707;47.102988;-1.595984
1732530816759;47.102992;-1.595977
1732530816811;47.102996;-1.595971
1732530816863;47.103000;-1.595964
1732530816915;47.103004;-1.595958
1732530816967;47.103008;-1.595951
1732530817019;47.103012;-1.595945
1732530817071;47.103016;-1.595937
1732530817123;47.103020;-1.595931
1732530817176;47.103024;-1.595924
1732530817228;47.103028;-1.595917
1732530817280;47.103032;-1.595911
1732530817332;47.103036;-1.595904
1732530817384;47.103040;-1.595897
1732530817436;47.103044;-1.595891
1732530817488;47.103048;-1.595884
1732530817540;47.103052;-1.595877
1732530817592;47.103056;-1.595870
1732530817645;47.103060;-1.595864
1732530817703;47.103064;-1.595857
1732530817761;47.103068;-1.595850
1732530817819;47.103072;-1.595844
1732530817877;47.103076;-1.595837
1732530817935;47.103080;-1.595830
1732530817993;47.103085;-1.595824
1732530818051;47.103088;-1.595817
1732530818109;47.103093;-1.595811
1732530818167;47.103096;-1.595804
1732530818225;47.103101;-1.595797
1732530818283;47.103105;-1.595790
1732530818341;47.103109;-1.595784
1732530818399;47.103113;-1.595777
1732530818457;47.103117;-1.595770
1732530818515;47.103121;-1.595764
1732530818573;47.103125;-1.595757
1732530818631;47.103129;-1.595751
1732530818690;47.103133;-1.595744
1732530818745;47.103137;-1.595737
1732530818800;47.103141;-1.595730
1732530818855;47.103145;-1.595724
1732530818910;47.103150;-1.595717
1732530818965;47.103153;-1.595710
1732530819020;47.103158;-1.595704
1732530819075;47.103161;-1.595697
1732530819130;47.103166;-1.595690
1732530819185;47.103170;-1.595684
1732530819240;47.103174;-1.595677
1732530819295;47.103178;-1.595671
1732530819350;47.103182;-1.595664
1732530819405;47.103186;-1.595657
1732530819460;47.103190;-1.595651
1732530819515;47.103194;-1.595644
1732530819570;47.103198;-1.595637
1732530819625;47.103202;-1.595631
1732530819680;47.103206;-1.595624
1732530819735;47.103209;-1.595617
1732530819790;47.103213;-1.595611
1732530819845;47.103217;-1.595604
1732530819900;47.103222;-1.595597
1732530819955;47.103226;-1.595591
1732530820010;47.103229;-1.595584
1732530820065;47.103233;-1.595577
1732530820120;47.103237;-1.595571
1732530820175;47.103241;-1.595564
1732530820230;47.103245;-1.595557
1732530820285;47.103249;-1.595551
1732530820340;47.103253;-1.595544
1732530820395;47.103257;-1.595537
1732530820450;47.103261;-1.595530
1732530820505;47.103265;-1.595524
1732530820560;47.103269;-1.595517
1732530820615;47.103273;-1.595511
1732530820670;47.103277;-1.595504
1732530820728;47.103281;-1.595498
1732530820786;47.103285;-1.595491
1732530820844;47.103289;-1.595484
1732530820902;47.103293;-1.595478
1732530820960;47.103296;-1.595471
1732530821018;47.103301;-1.595465
1732530821076;47.103305;-1.595458
1732530821134;47.103309;-1.595451
1732530821192;47.103313;-1.595445
1732530821250;47.103316;-1.595438
1732530821308;47.103321;-1.595431
1732530821366;47.103324;-1.595425
1732530821424;47.103328;-1.595418
1732530821482;47.103332;-1.595412
1732530821540;47.103336;-1.595405
1732530821598;47.103340;-1.595398
1732530821656;47.103344;-1.595392
1732530821715;47.103348;-1.595385
1732530821767;47.103352;-1.595379
1732530821819;47.103356;-1.595372
1732530821871;47.103360;-1.595365
1732530821923;47.103364;-1.595359
1732530821975;47.103368;-1.595352
1732530822027;47.103372;-1.595346
1732530822079;47.103376;-1.595339
1732530822131;47.103380;-1.595333
1732530822183;47.103384;-1.595326
1732530822236;47.103388;-1.595320
1732530822288;47.103392;-1.595313
1732530822340;47.103396;-1.595306
1732530822392;47.103400;-1.595300
1732530822444;47.103404;-1.595293
1732530822496;47.103408;-1.595287
1732530822548;47.103412;-1.595281
1732530822600;47.103415;-1.595274
1732530822652;47.103419;-1.595268
1732530822705;47.103423;-1.595262
1732530822757;47.103427;-1.595255
1732530822809;47.103431;-1.595249
1732530822861;47.103435;-1.595243
1732530822913;47.103439;-1.595236
1732530822965;47.103443;-1.595230
1732530823017;47.103447;-1.595223
1732530823069;47.103451;-1.595217
1732530823121;47.103454;-1.595211
1732530823173;47.103458;-1.595204
1732530823226;47.103462;-1.595198
1732530823278;47.103466;-1.595191
1732530823330;47.103470;-1.595185
1732530823382;47.103474;-1.595179
1732530823434;47.103478;-1.595173
1732530823486;47.103482;-1.595166
1732530823538;47.103485;-1.595160
1732530823590;47.103489;-1.595153
1732530823642;47.103493;-1.595147
1732530823695;47.103497;-1.595141
1732530823756;47.103501;-1.595135
1732530823818;47.103509;-1.595122
1732530823880;47.103512;-1.595116
1732530823942;47.103516;-1.595110
1732530824004;47.103520;-1.595104
1732530824066;47.103524;-1.595097
1732530824128;47.103527;-1.595091
1732530824190;47.103531;-1.595085
1732530824251;47.103535;-1.595078
1732530824313;47.103538;-1.595072
1732530824375;47.103542;-1.595066
1732530824437;47.103546;-1.595060
1732530824499;47.103550;-1.595054
1732530824561;47.103553;-1.595047
1732530824623;47.103557;-1.595041
1732530824685;47.103561;-1.595035
1732530824743;47.103565;-1.595029
1732530824801;47.103569;-1.595023
1732530824859;47.103572;-1.595017
1732530824917;47.103576;-1.595011
1732530824975;47.103580;-1.595005
1732530825033;47.103583;-1.594998
1732530825091;47.103587;-1.594992
1732530825149;47.103591;-1.594986
1732530825207;47.103594;-1.594980
1732530825265;47.103598;-1.594974
1732530825323;47.103602;-1.594968
1732530825381;47.103605;-1.594962
1732530825439;47.103609;-1.594956
1732530825497;47.103613;-1.594950
1732530825555;47.103616;-1.594944
1732530825613;47.103620;-1.594938
1732530825671;47.103623;-1.594932
1732530825730;47.103627;-1.594926
1732530825781;47.103631;-1.594920
1732530825833;47.103634;-1.594914
1732530825885;47.103638;-1.594908
1732530825937;47.103642;-1.594902
1732530825989;47.103645;-1.594896
1732530826041;47.103649;-1.594890
1732530826093;47.103652;-1.594885
1732530826145;47.103656;-1.594879
1732530826197;47.103659;-1.594873
1732530826249;47.103663;-1.594867
1732530826301;47.103666;-1.594861
1732530826353;47.103670;-1.594855
1732530826405;47.103673;-1.594849
1732530826457;47.103677;-1.594844
1732530826509;47.103681;-1.594838
1732530826561;47.103684;-1.594832
1732530826613;47.103687;-1.594826
1732530826665;47.103691;-1.594821
1732530826717;47.103694;-1.594815
1732530826769;47.103698;-1.594809
1732530826821;47.103701;-1.594804
1732530826873;47.103704;-1.594798
1732530826925;47.103708;-1.594792
1732530826977;47.103711;-1.594787
1732530827029;47.103714;-1.594782
1732530827081;47.103718;-1.594776
1732530827133;47.103721;-1.594771
1732530827186;47.103724;-1.594766
1732530827238;47.103727;-1.594760
1732530827290;47.103730;-1.594755
1732530827342;47.103734;-1.594750
1732530827394;47.103737;-1.594744
1732530827446;47.103740;-1.594739
1732530827498;47.103743;-1.594734
1732530827550;47.103746;-1.594729
1732530827602;47.103749;-1.594724
1732530827655;47.103752;-1.594719
1732530827713;47.103755;-1.594714
1732530827771;47.103758;-1.594709
1732530827829;47.103761;-1.594704
1732530827887;47.103764;-1.594699
1732530827945;47.103767;-1.594694
1732530828003;47.103770;-1.594689
1732530828061;47.103773;-1.594684
1732530828119;47.103775;-1.594680
1732530828177;47.103778;-1.594675
1732530828235;47.103781;-1.594670
1732530828293;47.103784;-1.594665
1732530828351;47.103786;-1.594661
1732530828409;47.103789;-1.594656
1732530828467;47.103792;-1.594651
1732530828525;47.103794;-1.594647
1732530828583;47.103797;-1.594642
1732530828641;47.103800;-1.594638
1732530828700;47.103802;-1.594633
1732530828755;47.103805;-1.594629
1732530828810;47.103807;-1.594624
1732530828865;47.103810;-1.594620
1732530828920;47.103812;-1.594615
1732530828975;47.103814;-1.594610
1732530829030;47.103817;-1.594606
1732530829085;47.103819;-1.594602
1732530829140;47.103821;-1.594597
1732530829195;47.103823;-1.594593
1732530829250;47.103826;-1.594588
1732530829305;47.103828;-1.594584
1732530829360;47.103830;-1.594579
1732530829415;47.103833;-1.594575
1732530829470;47.103835;-1.594571
1732530829525;47.103837;-1.594566
1732530829580;47.103839;-1.594562
1732530829635;47.103841;-1.594558
1732530829690;47.103843;-1.594554
1732530829745;47.103845;-1.594550
1732530829800;47.103847;-1.594545
1732530829855;47.103849;-1.594541
1732530829910;47.103851;-1.594537
1732530829965;47.103852;-1.594532
1732530830020;47.103854;-1.594528
1732530830075;47.103856;-1.594523
1732530830130;47.103858;-1.594519
1732530830185;47.103859;-1.594515
1732530830240;47.103861;-1.594510
1732530830295;47.103862;-1.594506
1732530830350;47.103864;-1.594502
1732530830405;47.103865;-1.594497
1732530830460;47.103867;-1.594493
1732530830515;47.103868;-1.594488
1732530830570;47.103869;-1.594484
1732530830625;47.103871;-1.594480
1732530830680;47.103872;-1.594475
1732530830735;47.103873;-1.594471
1732530830790;47.103874;-1.594466
1732530830845;47.103875;-1.594461
1732530830900;47.103876;-1.594457
1732530830955;47.103877;-1.594452
1732530831010;47.103878;-1.594448
1732530831065;47.103879;-1.594443
1732530831120;47.103879;-1.594438
1732530831175;47.103880;-1.594434
1732530831230;47.103881;-1.594429
1732530831285;47.103881;-1.594424
1732530831340;47.103882;-1.594420
1732530831395;47.103882;-1.594415
1732530831450;47.103883;-1.594410
1732530831505;47.103883;-1.594405
1732530831560;47.103883;-1.594401
1732530831615;47.103883;-1.594396
1732530831670;47.103883;-1.594391
1732530831725;47.103883;-1.594386
1732530831776;47.103883;-1.594381
1732530831828;47.103883;-1.594376
1732530831880;47.103883;-1.594372
1732530831932;47.103883;-1.594367
1732530831984;47.103882;-1.594362
1732530832036;47.103882;-1.594357
1732530832088;47.103881;-1.594352
1732530832140;47.103881;-1.594348
1732530832192;47.103880;-1.594343
1732530832244;47.103879;-1.594338
1732530832296;47.103878;-1.594333
1732530832348;47.103877;-1.594329
1732530832400;47.103876;-1.594324
1732530832452;47.103875;-1.594320
1732530832504;47.103874;-1.594315
1732530832556;47.103873;-1.594311
1732530832608;47.103871;-1.594306
1732530832660;47.103870;-1.594302
1732530832718;47.103868;-1.594297
1732530832776;47.103866;-1.594293
1732530832834;47.103865;-1.594289
1732530832892;47.103862;-1.594285
1732530832950;47.103861;-1.594281
1732530833008;47.103859;-1.594277
1732530833066;47.103856;-1.594273
1732530833124;47.103854;-1.594269
1732530833182;47.103852;-1.594265
1732530833240;47.103850;-1.594262
1732530833298;47.103847;-1.594258
1732530833356;47.103845;-1.594254
1732530833414;47.103842;-1.594251
1732530833472;47.103840;-1.594247
1732530833530;47.103837;-1.594244
1732530833588;47.103834;-1.594240
1732530833646;47.103832;-1.594237
1732530833705;47.103829;-1.594234
1732530833760;47.103826;-1.594230
1732530833815;47.103824;-1.594227
1732530833870;47.103821;-1.594224
1732530833925;47.103818;-1.594220
1732530833980;47.103815;-1.594217
1732530834035;47.103812;-1.594214
1732530834090;47.103809;-1.594210
1732530834145;47.103806;-1.594207
1732530834200;47.103803;-1.594204
1732530834255;47.103800;-1.594201
1732530834310;47.103797;-1.594198
1732530834365;47.103794;-1.594194
1732530834420;47.103791;-1.594191
1732530834475;47.103788;-1.594188
1732530834530;47.103785;-1.594185
1732530834585;47.103782;-1.594181
1732530834640;47.103779;-1.594178
1732530834695;47.103776;-1.594175
1732530834753;47.103772;-1.594172
1732530834811;47.103769;-1.594168
1732530834869;47.103766;-1.594165
1732530834927;47.103763;-1.594162
1732530834985;47.103760;-1.594158
1732530835043;47.103756;-1.594155
1732530835101;47.103753;-1.594151
1732530835159;47.103750;-1.594148
1732530835217;47.103746;-1.594145
1732530835275;47.103743;-1.594141
1732530835333;47.103740;-1.594138
1732530835391;47.103736;-1.594135
1732530835449;47.103733;-1.594131
1732530835507;47.103729;-1.594128
1732530835565;47.103726;-1.594124
1732530835623;47.103723;-1.594121
1732530835681;47.103719;-1.594117
1732530835740;47.103716;-1.594114
1732530835789;47.103713;-1.594110
1732530835838;47.103709;-1.594107
1732530835887;47.103705;-1.594103
1732530835936;47.103702;-1.594099
1732530835986;47.103699;-1.594096
1732530836035;47.103695;-1.594092
1732530836084;47.103691;-1.594089
1732530836133;47.103688;-1.594085
1732530836182;47.103684;-1.594081
1732530836232;47.103681;-1.594078
1732530836281;47.103677;-1.594074
1732530836330;47.103673;-1.594070
1732530836379;47.103670;-1.594066
1732530836428;47.103666;-1.594062
1732530836478;47.103662;-1.594059
1732530836527;47.103659;-1.594055
1732530836576;47.103655;-1.594051
1732530836625;47.103652;-1.594047
1732530836675;47.103648;-1.594043
1732530836733;47.103644;-1.594040
1732530836791;47.103641;-1.594036
1732530836849;47.103637;-1.594032
1732530836907;47.103633;-1.594028
1732530836965;47.103630;-1.594024
1732530837023;47.103626;-1.594021
1732530837081;47.103622;-1.594017
1732530837139;47.103619;-1.594013
1732530837197;47.103615;-1.594009
1732530837255;47.103611;-1.594005
1732530837313;47.103607;-1.594001
1732530837371;47.103604;-1.593997
1732530837429;47.103600;-1.593993
1732530837487;47.103596;-1.593989
1732530837545;47.103592;-1.593985
1732530837603;47.103589;-1.593981
1732530837661;47.103585;-1.593977
1732530837720;47.103581;-1.593973
1732530837775;47.103577;-1.593969
1732530837830;47.103573;-1.593965
1732530837885;47.103569;-1.593961
1732530837940;47.103566;-1.593957
1732530837995;47.103562;-1.593953
1732530838050;47.103558;-1.593949
1732530838105;47.103554;-1.593945
1732530838160;47.103550;-1.593941
1732530838215;47.103547;-1.593937
1732530838270;47.103543;-1.593932
1732530838325;47.103539;-1.593928
1732530838380;47.103535;-1.593924
1732530838435;47.103531;-1.593920
1732530838490;47.103528;-1.593916
1732530838545;47.103524;-1.593912
1732530838600;47.103520;-1.593908
1732530838655;47.103516;-1.593904
1732530838710;47.103512;-1.593899
1732530838761;47.103508;-1.593895
1732530838813;47.103505;-1.593891
1732530838865;47.103501;-1.593887
1732530838917;47.103497;-1.593882
1732530838969;47.103493;-1.593878
1732530839021;47.103489;-1.593874
1732530839073;47.103485;-1.593870
1732530839125;47.103482;-1.593865
1732530839177;47.103478;-1.593861
1732530839229;47.103474;-1.593857
1732530839281;47.103471;-1.593852
1732530839333;47.103467;-1.593848
1732530839385;47.103463;-1.593843
1732530839437;47.103459;-1.593839
1732530839489;47.103456;-1.593834
1732530839541;47.103452;-1.593830
1732530839593;47.103449;-1.593825
1732530839645;47.103445;-1.593821
1732530839706;47.103442;-1.593816
1732530839767;47.103438;-1.593811
1732530839829;47.103431;-1.593802
1732530839890;47.103428;-1.593797
1732530839952;47.103424;-1.593792
1732530840013;47.103421;-1.593787
1732530840075;47.103418;-1.593782
1732530840136;47.103414;-1.593777
1732530840198;47.103411;-1.593772
1732530840259;47.103408;-1.593767
1732530840321;47.103404;-1.593762
1732530840382;47.103401;-1.593757
1732530840444;47.103398;-1.593752
1732530840505;47.103395;-1.593746
1732530840567;47.103391;-1.593741
1732530840628;47.103388;-1.593736
1732530840690;47.103385;-1.593730
1732530840745;47.103382;-1.593725
1732530840800;47.103379;-1.593719
1732530840855;47.103376;-1.593714
1732530840910;47.103373;-1.593708
1732530840965;47.103371;-1.593703
1732530841020;47.103368;-1.593697
1732530841075;47.103365;-1.593692
1732530841130;47.103362;-1.593686
1732530841185;47.103359;-1.593680
1732530841240;47.103357;-1.593674
1732530841295;47.103354;-1.593668
1732530841350;47.103352;-1.593662
1732530841405;47.103349;-1.593657
1732530841460;47.103347;-1.593650
1732530841515;47.103344;-1.593644
1732530841570;47.103342;-1.593638
1732530841625;47.103340;-1.593632
1732530841680;47.103338;-1.593625
1732530841735;47.103336;-1.593619
1732530841790;47.103334;-1.593612
1732530841845;47.103332;-1.593606
1732530841900;47.103330;-1.593600
1732530841955;47.103328;-1.593593
1732530842010;47.103326;-1.593587
1732530842065;47.103324;-1.593580
1732530842120;47.103322;-1.593573
1732530842175;47.103321;-1.593567
1732530842230;47.103319;-1.593560
1732530842285;47.103317;-1.593554
1732530842340;47.103315;-1.593547
1732530842395;47.103314;-1.593540
1732530842450;47.103312;-1.593534
1732530842505;47.103311;-1.593527
1732530842560;47.103310;-1.593520
1732530842615;47.103308;-1.593513
1732530842670;47.103307;-1.593506
1732530842725;47.103306;-1.593499
1732530842776;47.103305;-1.593492
1732530842828;47.103304;-1.593486
1732530842880;47.103303;-1.593479
1732530842932;47.103302;-1.593472
1732530842984;47.103301;-1.593465
1732530843036;47.103300;-1.593458
1732530843088;47.103299;-1.593450
1732530843140;47.103298;-1.593443
1732530843192;47.103297;-1.593436
1732530843244;47.103297;-1.593429
1732530843296;47.103296;-1.593422
1732530843348;47.103295;-1.593415
1732530843400;47.103295;-1.593408
1732530843452;47.103294;-1.593400
1732530843504;47.103294;-1.593393
1732530843556;47.103293;-1.593386
1732530843608;47.103293;-1.593379
1732530843660;47.103292;-1.593372
1732530843718;47.103292;-1.593365
1732530843776;47.103292;-1.593357
1732530843834;47.103291;-1.593350
1732530843892;47.103291;-1.593343
1732530843950;47.103291;-1.593335
1732530844008;47.103291;-1.593327
1732530844066;47.103291;-1.593320
1732530844124;47.103290;-1.593313
1732530844182;47.103290;-1.593306
1732530844240;47.103290;-1.593298
1732530844298;47.103290;-1.593290
1732530844356;47.103291;-1.593283
1732530844414;47.103291;-1.593276
1732530844472;47.103290;-1.593268
1732530844530;47.103290;-1.593260
1732530844588;47.103290;-1.593253
1732530844646;47.103291;-1.593245
1732530844705;47.103291;-1.593238
1732530844760;47.103291;-1.593230
1732530844815;47.103291;-1.593223
1732530844870;47.103291;-1.593215
1732530844925;47.103291;-1.593208
1732530844980;47.103291;-1.593201
1732530845035;47.103292;-1.593193
1732530845090;47.103292;-1.593186
1732530845145;47.103292;-1.593179
1732530845200;47.103292;-1.593171
1732530845255;47.103293;-1.593164
1732530845310;47.103293;-1.593157
1732530845365;47.103293;-1.593149
1732530845420;47.103293;-1.593142
1732530845475;47.103294;-1.593134
1732530845530;47.103294;-1.593127
1732530845585;47.103294;-1.593120
1732530845640;47.103295;-1.593112
1732530845695;47.103295;-1.593105
1732530845747;47.103295;-1.593098
1732530845799;47.103296;-1.593090
1732530845851;47.103296;-1.593082
1732530845903;47.103296;-1.593075
1732530845955;47.103297;-1.593068
1732530846007;47.103297;-1.593060
1732530846059;47.103298;-1.593053
1732530846111;47.103298;-1.593045
1732530846163;47.103299;-1.593038
1732530846216;47.103299;-1.593030
1732530846268;47.103299;-1.593023
1732530846320;47.103300;-1.593015
1732530846372;47.103300;-1.593008
1732530846424;47.103300;-1.593000
1732530846476;47.103301;-1.592993
1732530846528;47.103301;-1.592985
1732530846580;47.103302;-1.592978
1732530846632;47.103302;-1.592971
1732530846685;47.103302;-1.592963
1732530846743;47.103303;-1.592956
1732530846801;47.103303;-1.592948
1732530846859;47.103304;-1.592941
1732530846917;47.103304;-1.592933
1732530846975;47.103304;-1.592926
1732530847033;47.103305;-1.592918
1732530847091;47.103305;-1.592911
1732530847149;47.103305;-1.592904
1732530847207;47.103306;-1.592896
1732530847265;47.103306;-1.592888
1732530847323;47.103307;-1.592881
1732530847381;47.103307;-1.592873
1732530847439;47.103307;-1.592866
1732530847497;47.103308;-1.592858
1732530847555;47.103308;-1.592851
1732530847613;47.103308;-1.592844
1732530847671;47.103309;-1.592836
1732530847730;47.103309;-1.592828
1732530847781;47.103310;-1.592821
1732530847833;47.103310;-1.592813
1732530847885;47.103311;-1.592806
1732530847937;47.103311;-1.592798
1732530847989;47.103311;-1.592791
1732530848041;47.103312;-1.592783
1732530848093;47.103312;-1.592775
1732530848145;47.103313;-1.592768
1732530848197;47.103313;-1.592761
1732530848249;47.103313;-1.592753
1732530848301;47.103314;-1.592745
1732530848353;47.103314;-1.592738
1732530848405;47.103315;-1.592730
1732530848457;47.103315;-1.592723
1732530848509;47.103316;-1.592715
1732530848561;47.103316;-1.592707
1732530848613;47.103316;-1.592700
1732530848665;47.103317;-1.592692
1732530848723;47.103317;-1.592685
1732530848781;47.103317;-1.592677
1732530848839;47.103318;-1.592669
1732530848897;47.103318;-1.592662
1732530848955;47.103319;-1.592654
1732530849013;47.103319;-1.592647
1732530849071;47.103319;-1.592639
1732530849129;47.103320;-1.592632
1732530849187;47.103320;-1.592624
1732530849245;47.103320;-1.592617
1732530849303;47.103321;-1.592609
1732530849361;47.103321;-1.592602
1732530849419;47.103322;-1.592594
1732530849477;47.103322;-1.592586
1732530849535;47.103322;-1.592579
1732530849593;47.103323;-1.592571
1732530849651;47.103323;-1.592563
1732530849710;47.103324;-1.592556
1732530849762;47.103324;-1.592548
1732530849814;47.103324;-1.592541
1732530849866;47.103325;-1.592534
1732530849918;47.103325;-1.592526
1732530849970;47.103325;-1.592518
1732530850022;47.103326;-1.592511
1732530850074;47.103326;-1.592503
1732530850126;47.103327;-1.592496
1732530850178;47.103327;-1.592488
1732530850231;47.103327;-1.592480
1732530850283;47.103328;-1.592473
1732530850335;47.103328;-1.592465
1732530850387;47.103329;-1.592458
1732530850439;47.103329;-1.592450
1732530850491;47.103329;-1.592443
1732530850543;47.103330;-1.592435
1732530850595;47.103330;-1.592428
1732530850647;47.103330;-1.592420
1732530850700;47.103331;-1.592413
1732530850769;47.103331;-1.592405
1732530850839;47.103332;-1.592390
1732530850909;47.103332;-1.592383
1732530850978;47.103333;-1.592376
1732530851048;47.103333;-1.592368
1732530851118;47.103334;-1.592360
1732530851187;47.103334;-1.592353
1732530851257;47.103335;-1.592345
1732530851327;47.103335;-1.592338
1732530851396;47.103335;-1.592331
1732530851466;47.103336;-1.592323
1732530851536;47.103336;-1.592316
1732530851605;47.103336;-1.592308
1732530851675;47.103337;-1.592301
1732530851745;47.103337;-1.592294
1732530851791;47.103337;-1.592286
1732530851838;47.103338;-1.592279
1732530851885;47.103338;-1.592271
1732530851932;47.103338;-1.592264
1732530851978;47.103339;-1.592257
1732530852025;47.103339;-1.592249
1732530852072;47.103340;-1.592242
1732530852119;47.103340;-1.592235
1732530852165;47.103340;-1.592227
1732530852212;47.103341;-1.592220
1732530852259;47.103341;-1.592213
1732530852306;47.103341;-1.592206
1732530852352;47.103342;-1.592199
1732530852399;47.103342;-1.592191
1732530852446;47.103342;-1.592184
1732530852493;47.103343;-1.592177
1732530852539;47.103343;-1.592170
1732530852586;47.103343;-1.592163
1732530852633;47.103343;-1.592156
1732530852680;47.103344;-1.592149
1732530852735;47.103344;-1.592142
1732530852790;47.103344;-1.592135
1732530852845;47.103345;-1.592129
1732530852900;47.103345;-1.592122
1732530852955;47.103345;-1.592115
1732530853010;47.103346;-1.592108
1732530853065;47.103346;-1.592101
1732530853120;47.103346;-1.592094
1732530853175;47.103347;-1.592088
1732530853230;47.103347;-1.592081
1732530853285;47.103347;-1.592074
1732530853340;47.103348;-1.592067
1732530853395;47.103348;-1.592061
1732530853450;47.103348;-1.592054
1732530853505;47.103348;-1.592047
1732530853560;47.103349;-1.592041
1732530853615;47.103349;-1.592034
1732530853670;47.103349;-1.592028
1732530853725;47.103349;-1.592021
1732530853780;47.103350;-1.592015
1732530853835;47.103350;-1.592008
1732530853890;47.103350;-1.592002
1732530853945;47.103351;-1.591996
1732530854000;47.103351;-1.591989
1732530854055;47.103352;-1.591983
1732530854110;47.103352;-1.591977
1732530854165;47.103352;-1.591971
1732530854220;47.103352;-1.591965
1732530854275;47.103352;-1.591959
1732530854330;47.103353;-1.591953
1732530854385;47.103353;-1.591947
1732530854440;47.103353;-1.591941
1732530854495;47.103354;-1.591935
1732530854550;47.103354;-1.591929
1732530854605;47.103354;-1.591924
1732530854660;47.103354;-1.591918
1732530854718;47.103355;-1.591913
1732530854776;47.103355;-1.591907
1732530854834;47.103355;-1.591902
1732530854892;47.103355;-1.591896
1732530854950;47.103356;-1.591891
1732530855008;47.103356;-1.591886
1732530855066;47.103356;-1.591880
1732530855124;47.103356;-1.591875
1732530855182;47.103356;-1.591870
1732530855240;47.103356;-1.591865
1732530855298;47.103356;-1.591860
1732530855356;47.103356;-1.591856
1732530855414;47.103356;-1.591851
1732530855472;47.103356;-1.591846
1732530855530;47.103356;-1.591841
1732530855588;47.103356;-1.591837
1732530855646;47.103355;-1.591832
1732530855705;47.103355;-1.591828
1732530855763;47.103355;-1.591824
1732530855821;47.103355;-1.591819
1732530855879;47.103354;-1.591815
1732530855937;47.103354;-1.591811
1732530855995;47.103353;-1.591807
1732530856053;47.103353;-1.591803
1732530856111;47.103353;-1.591799
1732530856169;47.103352;-1.591795
1732530856227;47.103352;-1.591791
1732530856285;47.103351;-1.591787
1732530856343;47.103351;-1.591784
1732530856401;47.103350;-1.591780
1732530856459;47.103349;-1.591776
1732530856517;47.103349;-1.591772
1732530856575;47.103348;-1.591768
1732530856633;47.103348;-1.591765
1732530856691;47.103347;-1.591761
1732530856750;47.103346;-1.591757
1732530856799;47.103346;-1.591754
1732530856848;47.103345;-1.591750
1732530856897;47.103344;-1.591747
1732530856946;47.103344;-1.591743
1732530856996;47.103343;-1.591740
1732530857045;47.103343;-1.591737
1732530857094;47.103342;-1.591733
1732530857143;47.103342;-1.591730
1732530857192;47.103341;-1.591726
1732530857242;47.103340;-1.591723
1732530857291;47.103340;-1.591720
1732530857340;47.103339;-1.591717
1732530857389;47.103339;-1.591714
1732530857438;47.103338;-1.591711
1732530857488;47.103338;-1.591708
1732530857537;47.103337;-1.591705
1732530857586;47.103336;-1.591702
1732530857635;47.103336;-1.591699
1732530857685;47.103336;-1.591696
1732530857743;47.103335;-1.591693
1732530857801;47.103335;-1.591690
1732530857859;47.103334;-1.591688
1732530857917;47.103334;-1.591685
1732530857975;47.103334;-1.591682
1732530858033;47.103334;-1.591680
1732530858091;47.103333;-1.591678
1732530858149;47.103333;-1.591675
1732530858207;47.103333;-1.591673
1732530858265;47.103333;-1.591670
1732530858323;47.103333;-1.591668
1732530858381;47.103333;-1.591666
1732530858439;47.103332;-1.591664
1732530858497;47.103332;-1.591662
1732530858555;47.103332;-1.591660
1732530858613;47.103332;-1.591658
1732530858671;47.103332;-1.591656
1732530858730;47.103332;-1.591654
1732530858785;47.103332;-1.591652
1732530858840;47.103333;-1.591650
1732530858895;47.103333;-1.591649
1732530858950;47.103333;-1.591647
1732530859005;47.103333;-1.591646
1732530859060;47.103333;-1.591644
1732530859115;47.103333;-1.591643
1732530859170;47.103333;-1.591641
1732530859225;47.103333;-1.591640
1732530859280;47.103333;-1.591639
1732530859335;47.103333;-1.591638
1732530859390;47.103333;-1.591637
1732530859445;47.103333;-1.591635
1732530859500;47.103333;-1.591634
1732530859555;47.103334;-1.591633
1732530859610;47.103334;-1.591632
1732530859665;47.103334;-1.591631
1732530859720;47.103334;-1.591630
1732530859775;47.103334;-1.591629
1732530859830;47.103334;-1.591628
1732530859885;47.103334;-1.591627
1732530859940;47.103334;-1.591627
1732530859995;47.103334;-1.591626
1732530860050;47.103334;-1.591625
1732530860105;47.103335;-1.591624
1732530860160;47.103335;-1.591623
1732530860215;47.103335;-1.591623
1732530860270;47.103335;-1.591622
1732530860325;47.103335;-1.591621
1732530860380;47.103336;-1.591620
1732530860435;47.103336;-1.591620
1732530860490;47.103336;-1.591619
1732530860545;47.103336;-1.591618
1732530860600;47.103336;-1.591617
1732530860655;47.103336;-1.591617
1732530860710;47.103336;-1.591616
1732530860762;47.103337;-1.591615
1732530860814;47.103337;-1.591614
1732530860866;47.103337;-1.591614
1732530860918;47.103337;-1.591613
1732530860970;47.103338;-1.591612
1732530861022;47.103338;-1.591611
